latitude,longitude,date,sea_surface_temp_c,surface_par,day_length_hours,season,hemisphere,distance_from_coast_km,euphotic_zone_depth_m,sampling_depth_m,primary_prod_integrated_mg_c_m2_day
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,2.0,1666.41
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,19.0,1666.41
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,5.0,1666.41
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,23.0,1666.41
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,10.0,1666.41
34.27333333,-120.0183333,2018-03-15,19.0,57.51,13.30049052,summer,northern,20.323,18.1598308,6.0,1666.41
35.08833333,-120.775,2018-03-14,15.06,43.44,13.37315233,summer,northern,6.95122,16.34294842,18.0,2234.5
35.08833333,-120.775,2018-03-14,15.06,43.44,13.37315233,summer,northern,6.95122,16.34294842,10.0,2234.5
35.08833333,-120.775,2018-03-14,15.06,43.44,13.37315233,summer,northern,6.95122,16.34294842,5.0,2234.5
35.08833333,-120.775,2018-03-14,15.06,43.44,13.37315233,summer,northern,6.95122,16.34294842,4.0,2234.5
35.08833333,-120.775,2018-03-14,15.06,43.44,13.37315233,summer,northern,6.95122,16.34294842,2.0,2234.5
34.055,-122.94,2018-03-13,19.0,38.14,13.34910718,summer,northern,218.187,61.78357564,34.0,315.7
34.055,-122.94,2018-03-13,19.0,38.14,13.34910718,summer,northern,218.187,61.78357564,14.0,315.7
34.055,-122.94,2018-03-13,19.0,38.14,13.34910718,summer,northern,218.187,61.78357564,61.0,315.7
34.055,-122.94,2018-03-13,19.0,38.14,13.34910718,summer,northern,218.187,61.78357564,18.0,315.7
34.055,-122.94,2018-03-13,19.0,38.14,13.34910718,summer,northern,218.187,61.78357564,2.0,315.7
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,69.0,52.465
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,3.0,52.465
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,57.0,52.465
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,32.0,52.465
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,16.0,52.465
33.15166667,-123.2216667,2018-03-12,19.0,43.44,13.33060551,summer,northern,275.229,83.89923211,10.0,52.465
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,8.0,822.08
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,2.0,822.08
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,6.0,822.08
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,16.0,822.08
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,28.0,822.08
33.87833333,-120.135,2018-03-11,19.0,57.19,13.39792877,summer,northern,4.24508,27.04039644,34.0,822.08
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,3.0,97.865
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,15.0,97.865
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,19.0,97.865
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,34.0,97.865
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,62.0,97.865
32.57,-122.81,2018-03-10,19.0,43.44,13.35491443,summer,northern,272.931,75.84188446,75.0,97.865
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,18.0,169.99
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,62.0,169.99
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,34.0,169.99
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,76.0,169.99
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,14.0,169.99
31.645,-123.0666667,2018-03-09,19.0,42.06,13.33149398,summer,northern,358.731,71.92948096,2.0,169.99
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,30.0,173.96
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,63.0,173.96
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,50.0,173.96
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,2.0,173.96
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,15.0,173.96
32.99166667,-120.35,2018-03-08,19.0,45.53,13.43205383,summer,northern,78.2459,67.3467164,10.0,173.96
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,7.0,727.45
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,15.0,727.45
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,25.0,727.45
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,30.0,727.45
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,6.0,727.45
33.89166667,-118.4883333,2018-03-07,22.55,43.44,13.51116993,summer,northern,6.40115,32.80357166,2.0,727.45
32.91833333,-118.935,2018-03-06,19.0,37.37,13.48077705,summer,northern,34.3418,68.73895613,31.0,251.15
32.91833333,-118.935,2018-03-06,19.0,37.37,13.48077705,summer,northern,34.3418,68.73895613,13.0,251.15
32.91833333,-118.935,2018-03-06,19.0,37.37,13.48077705,summer,northern,34.3418,68.73895613,16.0,251.15
32.91833333,-118.935,2018-03-06,19.0,37.37,13.48077705,summer,northern,34.3418,68.73895613,2.0,251.15
32.91833333,-118.935,2018-03-06,19.0,37.37,13.48077705,summer,northern,34.3418,68.73895613,56.0,251.15
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,2.0,466.2
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,10.0,466.2
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,12.0,466.2
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,53.0,466.2
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,43.0,466.2
31.75,-121.3166667,2018-03-05,19.0,43.44,13.43802794,summer,northern,233.456,55.17741781,24.0,466.2
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,26.0,129.63
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,50.0,129.63
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,91.0,129.63
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,21.0,129.63
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,2.0,129.63
30.41833333,-123.9983333,2018-03-04,19.0,37.99,13.38507922,summer,northern,520.372,87.52746142,114.0,129.63
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,61.0,390.04
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,34.0,390.04
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,14.0,390.04
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,75.0,390.04
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,18.0,390.04
31.18,-120.9216667,2018-03-03,19.0,43.44,13.45253475,summer,northern,262.669,68.73895613,3.0,390.04
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,15.0,355.83
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,2.0,355.83
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,19.0,355.83
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,66.0,355.83
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,81.0,355.83
32.34666667,-118.5583333,2018-03-02,19.0,56.19,13.54676627,summer,northern,52.1162,78.16865985,37.0,355.83
43.42166,-8.43666,2017-11-13,14.67,14.65,8.794050329,fall,northern,3.69301,47.22870083,10.0,599.02
43.42166,-8.43666,2017-11-13,14.67,14.65,8.794050329,fall,northern,3.69301,47.22870083,6.0,599.02
43.42166,-8.43666,2017-11-13,14.67,14.65,8.794050329,fall,northern,3.69301,47.22870083,0.0,599.02
43.42166,-8.43666,2017-11-13,14.67,14.65,8.794050329,fall,northern,3.69301,47.22870083,21.0,599.02
43.42166,-8.43666,2017-11-13,14.67,14.65,8.794050329,fall,northern,3.69301,47.22870083,31.0,599.02
43.42166,-8.43666,2017-09-30,13.82,16.51,9.054613689,fall,northern,3.69301,40.75623639,20.0,2650.55
43.42166,-8.43666,2017-09-30,13.82,16.51,9.054613689,fall,northern,3.69301,40.75623639,30.0,2650.55
43.42166,-8.43666,2017-09-30,13.82,16.51,9.054613689,fall,northern,3.69301,40.75623639,10.0,2650.55
43.42166,-8.43666,2017-09-30,13.82,16.51,9.054613689,fall,northern,3.69301,40.75623639,5.0,2650.55
43.42166,-8.43666,2017-09-30,13.82,16.51,9.054613689,fall,northern,3.69301,40.75623639,0.0,2650.55
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,22.0,222.69
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,40.0,222.69
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,74.0,222.69
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,16.0,222.69
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,2.0,222.69
34.39,-122.25,2017-09-21,18.0,7.65,10.07701617,fall,northern,149.266,55.17741781,82.0,222.69
32.81666667,-123.9066667,2017-09-20,18.0,18.66,10.21127892,fall,northern,347.574,67.3467164,83.0,173.735
32.81666667,-123.9066667,2017-09-20,18.0,18.66,10.21127892,fall,northern,347.574,67.3467164,94.0,173.735
32.81666667,-123.9066667,2017-09-20,18.0,18.66,10.21127892,fall,northern,347.574,67.3467164,25.0,173.735
32.81666667,-123.9066667,2017-09-20,18.0,18.66,10.21127892,fall,northern,347.574,67.3467164,3.0,173.735
32.81666667,-123.9066667,2017-09-20,18.0,18.66,10.21127892,fall,northern,347.574,67.3467164,18.0,173.735
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,12.0,1118.49
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,9.0,1118.49
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,3.0,1118.49
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,45.0,1118.49
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,40.0,1118.49
34.16166667,-121.1683333,2017-09-19,16.02,27.87,10.14187188,fall,northern,65.1965,23.26428763,22.0,1118.49
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,55.0,804.77
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,12.0,804.77
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,30.0,804.77
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,2.0,804.77
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,63.0,804.77
34.18666667,-119.5183333,2017-09-18,17.73,28.35,10.16512164,fall,northern,14.8092,33.92823263,16.0,804.77
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,63.0,361.42
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,30.0,361.42
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,56.0,361.42
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,13.0,361.42
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,17.0,361.42
33.24333333,-121.4433333,2017-09-17,16.89,29.19,10.2540599,fall,northern,126.656,43.61157238,3.0,361.42
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,93.0,133.07
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,44.0,133.07
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,25.0,133.07
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,17.0,133.07
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,2.0,133.07
31.92333333,-124.1733333,2017-09-16,18.0,15.93,10.36410709,fall,northern,418.45,70.25913079,83.0,133.07
32.34,-121.72,2017-09-15,18.0,18.62,10.36214469,fall,northern,222.657,61.78357564,3.0,175.65
32.34,-121.72,2017-09-15,18.0,18.62,10.36214469,fall,northern,222.657,61.78357564,15.0,175.65
32.34,-121.72,2017-09-15,18.0,18.62,10.36214469,fall,northern,222.657,61.78357564,20.0,175.65
32.34,-121.72,2017-09-15,18.0,18.62,10.36214469,fall,northern,222.657,61.78357564,37.0,175.65
32.34,-121.72,2017-09-15,18.0,18.62,10.36214469,fall,northern,222.657,61.78357564,69.0,175.65
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,2.0,465.1
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,106.0,465.1
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,30.0,465.1
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,116.0,465.1
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,57.0,465.1
33.48833333,-119.3433333,2017-09-14,18.77,29.97,10.31493681,fall,northern,27.1486,52.07831911,22.0,465.1
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,18.0,489.755
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,33.0,489.755
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,62.0,489.755
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,69.0,489.755
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,2.0,489.755
33.41666667,-117.9066667,2017-09-13,18.0,27.75,10.34604376,fall,northern,16.3986,32.99800947,13.0,489.755
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,2.0,411.7
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,26.0,411.7
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,46.0,411.7
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,96.0,411.7
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,86.0,411.7
32.41833333,-119.96,2017-09-12,19.26,31.28,10.4336915,fall,northern,97.2236,64.87815913,18.0,411.7
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,2.0,106.505
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,25.0,106.505
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,18.0,106.505
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,83.0,106.505
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,34.0,106.505
31.09166667,-122.6516667,2017-09-11,18.0,21.37,10.53706716,fall,northern,376.905,73.77823345,94.0,106.505
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,31.0,197.955
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,2.0,197.955
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,58.0,197.955
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,12.0,197.955
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,65.0,197.955
31.52,-120.2483333,2017-09-09,18.0,19.83,10.56419819,fall,northern,203.392,57.05172562,17.0,197.955
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,89.0,214.815
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,80.0,214.815
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,43.0,214.815
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,24.0,214.815
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,17.0,214.815
32.34666667,-118.555,2017-09-08,18.0,32.67,10.54500305,fall,northern,52.1162,58.46093898,2.0,214.815
32.95666667,-117.305,2017-09-07,20.04,32.55,10.53908647,fall,northern,3.11479,52.54554403,17.0,494.125
32.95666667,-117.305,2017-09-07,20.04,32.55,10.53908647,fall,northern,3.11479,52.54554403,2.0,494.125
32.95666667,-117.305,2017-09-07,20.04,32.55,10.53908647,fall,northern,3.11479,52.54554403,13.0,494.125
32.95666667,-117.305,2017-09-07,20.04,32.55,10.53908647,fall,northern,3.11479,52.54554403,31.0,494.125
32.95666667,-117.305,2017-09-07,20.04,32.55,10.53908647,fall,northern,3.11479,52.54554403,56.0,494.125
43.42166,-8.43666,2017-07-27,14.99,25.64,10.35628256,fall,northern,3.69301,21.77860146,10.0,4297.78
43.42166,-8.43666,2017-07-27,14.99,25.64,10.35628256,fall,northern,3.69301,21.77860146,30.0,4297.78
43.42166,-8.43666,2017-07-27,14.99,25.64,10.35628256,fall,northern,3.69301,21.77860146,4.0,4297.78
43.42166,-8.43666,2017-07-27,14.99,25.64,10.35628256,fall,northern,3.69301,21.77860146,0.0,4297.78
43.42166,-8.43666,2017-07-27,14.99,25.64,10.35628256,fall,northern,3.69301,21.77860146,20.0,4297.78
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,100.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,45.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,75.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,5.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,175.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,150.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,25.0,527.175
22.75,-158.0,2017-07-16,13.86,14.51,11.48701131,fall,northern,113.599,83.89923211,125.0,527.175
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,2.0,752.0
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,15.0,752.0
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,6.0,752.0
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,28.0,752.0
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,9.0,752.0
35.63833333,-121.2716667,2017-07-12,15.1,50.73,12.81336656,spring,northern,4.08197,33.09681828,35.0,752.0
34.06,-122.9416667,2017-07-11,14.75,53.94,12.7313063,spring,northern,218.187,73.77823345,2.0,298.0
34.06,-122.9416667,2017-07-11,14.75,53.94,12.7313063,spring,northern,218.187,73.77823345,16.0,298.0
34.06,-122.9416667,2017-07-11,14.75,53.94,12.7313063,spring,northern,218.187,73.77823345,23.0,298.0
34.06,-122.9416667,2017-07-11,14.75,53.94,12.7313063,spring,northern,218.187,73.77823345,40.0,298.0
34.06,-122.9416667,2017-07-11,14.75,53.94,12.7313063,spring,northern,218.187,73.77823345,73.0,298.0
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,77.0,184.1
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,62.0,184.1
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,34.0,184.1
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,19.0,184.1
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,13.0,184.1
33.14833333,-123.2166667,2017-07-10,15.1,53.7,12.67266003,spring,northern,275.229,75.84188446,2.0,184.1
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,11.0,637.77
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,24.0,637.77
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,20.0,637.77
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,4.0,637.77
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,6.0,637.77
34.44833333,-120.5283333,2017-07-09,15.1,52.47,12.67359544,spring,northern,5.11668,29.618075,2.0,637.77
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,12.0,508.16
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,20.0,508.16
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,37.0,508.16
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,44.0,508.16
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,3.0,508.16
33.74333333,-120.4133333,2017-07-08,13.79,53.19,12.62140189,spring,northern,30.1005,35.45964102,8.0,508.16
32.91166667,-122.1366667,2017-07-07,14.78,46.8,12.56828518,spring,northern,200.827,68.73895613,3.0,168.5
32.91166667,-122.1366667,2017-07-07,14.78,46.8,12.56828518,spring,northern,200.827,68.73895613,14.0,168.5
32.91166667,-122.1366667,2017-07-07,14.78,46.8,12.56828518,spring,northern,200.827,68.73895613,21.0,168.5
32.91166667,-122.1366667,2017-07-07,14.78,46.8,12.56828518,spring,northern,200.827,68.73895613,68.0,168.5
32.91166667,-122.1366667,2017-07-07,14.78,46.8,12.56828518,spring,northern,200.827,68.73895613,37.0,168.5
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,45.0,99.74
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,81.0,99.74
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,101.0,99.74
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,25.0,99.74
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,2.0,99.74
31.32,-123.7416667,2017-07-06,15.1,28.98,12.50149301,spring,northern,432.154,87.52746142,18.0,99.74
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,42.0,229.28
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,95.0,229.28
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,24.0,229.28
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,16.0,229.28
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,2.0,229.28
32.65,-121.0266667,2017-07-05,15.1,46.8,12.49705433,spring,northern,151.064,68.73895613,76.0,229.28
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,9.0,1742.05
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,21.0,1742.05
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,17.0,1742.05
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,4.0,1742.05
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,5.0,1742.05
33.89,-118.4833333,2017-07-04,15.79,52.19,12.4882033,spring,northern,6.40115,21.60810471,2.0,1742.05
33.25333333,-118.2433333,2017-07-03,17.32,52.24,12.4422031,spring,northern,6.85646,57.05172562,19.0,282.85
33.25333333,-118.2433333,2017-07-03,17.32,52.24,12.4422031,spring,northern,6.85646,57.05172562,14.0,282.85
33.25333333,-118.2433333,2017-07-03,17.32,52.24,12.4422031,spring,northern,6.85646,57.05172562,32.0,282.85
33.25333333,-118.2433333,2017-07-03,17.32,52.24,12.4422031,spring,northern,6.85646,57.05172562,2.0,282.85
32.08166667,-120.6416667,2017-07-02,15.1,36.03,12.38916333,spring,northern,163.232,48.52121182,28.0,433.3
